gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,Yes,21,No,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,60.83541489876182,1277.5437128739982,No
Female,1,No,No,47,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),34.44499114468839,1618.9145838003542,No
Male,0,Yes,Yes,26,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),108.56901978737606,2822.794514471778,No
Female,0,Yes,No,31,No,Yes,No,No,No,Yes,No,No,Yes,Two year,No,Mailed check,74.823604379312,2319.531735758672,No
Male,1,No,No,61,No,No,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,105.57058748149305,6439.805836371076,No
Male,1,No,No,67,No,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.80636414688537,5548.0263978413195,Yes
Female,1,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),119.76842628564829,7784.947708567139,Yes
Male,0,Yes,No,29,Yes,No phone service,No,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),68.17018289609277,1976.9353039866903,Yes
Female,0,No,No,35,Yes,No,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.75248192067549,2721.3368672236425,No
Female,0,No,Yes,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),31.61487274842112,790.371818710528,No
Female,0,Yes,No,67,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),88.38279566569845,5921.647309601796,Yes
Male,1,No,No,38,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,111.77835089546465,4247.577334027657,No
Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,80.39933510030409,2653.178058310035,Yes
Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),62.64835420840695,1190.318729959732,No
Male,0,Yes,Yes,46,Yes,Yes,No,Yes,No,No,No,No,No,Two year,Yes,Electronic check,57.521120615764644,2645.9715483251734,No
Male,1,No,Yes,43,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),85.38176560020649,3671.415920808879,No
Male,1,No,No,43,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),112.9220620476465,4855.6486680488,No
Female,0,No,No,43,No,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,62.14478727751426,2672.2258529331134,Yes
Male,1,Yes,No,63,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),117.1121266968292,7378.063981900239,Yes
Female,1,Yes,No,30,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,78.89493946557569,2366.848183967271,No
Female,0,Yes,Yes,23,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),103.2442638665475,2374.6180689305925,No
Male,0,Yes,No,53,No,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),61.510193219993326,3260.0402406596463,No
Female,0,No,Yes,51,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.12415048602199,5361.331674787121,No
Female,1,Yes,No,28,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,109.92743819795123,3077.9682695426345,No
Female,0,No,Yes,57,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,32.228049605744424,1836.9988275274322,Yes
Female,0,No,Yes,42,No,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),32.25486581854011,1354.7043643786847,Yes
Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,66.30740131100828,4111.0588812825135,No
Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,108.01236732251327,7452.853345253416,Yes
Male,0,Yes,Yes,34,No,Yes,No,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),65.46200452636418,2225.708153896382,Yes
Male,0,No,No,52,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.63747738567922,4401.148824055319,No
Female,1,No,Yes,19,Yes,No phone service,No,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),78.19562657445715,1485.716904914686,Yes
Female,1,No,No,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,119.71537619455832,6105.484185922474,No
Male,1,No,Yes,50,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.71252255295798,5285.626127647899,No
Male,0,No,No,18,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.59888391187577,1522.779910413764,No
Male,1,No,Yes,71,No,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.96086998581208,6671.221768992657,No
Male,1,Yes,No,60,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.27446933147743,6796.468159888646,Yes
Female,0,Yes,Yes,34,No,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),113.34618264929998,3853.770210076199,Yes
Male,1,Yes,Yes,55,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.69018819534702,5372.960350744086,No
Female,1,Yes,Yes,44,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.87765845985699,3646.6169722337077,Yes
Female,0,No,No,24,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),107.64525177834832,2583.48604268036,Yes
Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,54.43260667732411,3755.8498607353636,Yes
Male,1,Yes,Yes,61,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,49.26986357160945,3005.4616778681766,No
Female,0,Yes,Yes,42,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),45.63336772021061,1916.6014442488456,No
Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,117.97040730866475,7904.017289680538,No
Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,60.47418380824577,1693.2771466308816,Yes
Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),83.93097216025734,1930.4123596859188,Yes
Male,1,Yes,No,71,Yes,No,No,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,65.77593557766733,4670.09142601438,Yes
Male,1,Yes,Yes,61,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),103.23266059283195,6297.192296162749,Yes
Female,0,No,No,20,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.529974561085,1670.5994912217,Yes
Male,0,Yes,Yes,26,No,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),19.27850732736408,501.241190511466,Yes
Female,0,No,Yes,31,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),39.76192122767536,1232.619558057936,No
Female,1,Yes,Yes,44,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,102.15241907802913,4494.706439433282,No
Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,59.31687906670906,4033.547776536216,No
Male,0,No,No,60,No,Yes,No,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,94.00434760223911,5640.260856134347,No
Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.57162133259175,3218.291882642936,No
Male,1,Yes,Yes,49,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,111.22100150268032,5449.829073631336,Yes
Female,1,No,No,67,Yes,No phone service,No,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,86.63072076988473,5804.258291582277,No
Male,0,No,Yes,62,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,63.78477533707362,3954.6560708985644,No
Male,1,Yes,No,54,No,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),36.448214486580255,1968.2035822753337,No
Female,1,Yes,Yes,41,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),26.083297030103807,1069.415178234256,No
Male,1,No,Yes,54,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),90.89845669200474,4908.516661368256,Yes
Male,1,No,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),52.43575412129413,2779.094968428589,No
Female,0,Yes,No,36,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,74.57041781196412,2684.5350412307084,No
Female,1,Yes,Yes,54,No,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,93.4153982256745,5044.431504186423,Yes
Female,1,Yes,No,71,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,76.73007326973067,5447.835202150877,No
Male,1,Yes,No,58,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),64.52659012725175,3742.5422273806016,No
Female,0,Yes,No,49,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),62.24531196571817,3050.0202863201903,Yes
Female,0,No,Yes,30,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.85644624735596,3235.693387420679,No
Male,0,No,Yes,70,No,No,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),102.47342058481686,7173.139440937181,No
Female,0,Yes,Yes,32,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),103.69531888433002,3318.2502042985607,Yes
Male,1,Yes,No,19,No,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),63.269542835028034,1202.1213138655326,No
Male,1,No,No,46,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),78.99171265737783,3633.6187822393804,Yes
Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),82.02738476690743,3937.3144688115567,No
Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.59306481575413,1588.2682314993285,No
Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),110.25612324536405,4741.013299550654,No
Female,0,No,Yes,72,No,No,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),29.871076299722912,2150.7174935800494,Yes
Male,0,No,Yes,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.385703491642005,3106.99924441494,No
Female,1,Yes,Yes,47,No,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.29102662518603,4525.678251383743,No
Female,1,No,Yes,19,No,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.75973793040407,1990.4350206776774,Yes
Female,1,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.02113932090047,1900.4227864180095,Yes
Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.94985002690333,5547.940851641103,No
Male,0,No,Yes,40,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,76.33210588828337,3053.2842355313346,Yes
Female,0,No,No,64,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,110.83842636671987,7093.659287470072,Yes
Male,1,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,27.01145330800709,1485.62993194039,Yes
Female,0,Yes,Yes,58,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.1329396680025,5169.710500744145,Yes
Male,0,No,Yes,60,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),112.9041235955082,6774.247415730491,Yes
Male,1,Yes,Yes,27,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),57.133271218162115,1542.5983228903772,Yes
Female,1,Yes,Yes,27,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,102.46481738855232,2766.5500694909124,No
Female,0,No,No,20,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.77989949355296,1975.5979898710593,No
Male,1,No,Yes,68,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.54169686438485,5680.83538677817,No
Female,0,No,No,72,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,38.74268666556108,2789.473439920398,No
Female,1,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),62.399794803773,4367.98563626411,Yes
Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.94813704732145,5828.458715318751,No
Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,55.311217008665565,1604.0252932513015,Yes
Male,0,No,Yes,64,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,18.990446100752322,1215.3885504481486,Yes
Male,1,Yes,No,59,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),41.49367686213574,2448.126934866009,No
Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.75912103885908,5572.269899214967,Yes
Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,25.235717554500514,1741.2645112605355,No
Female,1,No,No,23,No,No,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),47.73569825078872,1097.9210597681406,Yes
Male,1,No,No,56,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),41.896080255748956,2346.1804943219413,Yes
Male,1,Yes,No,65,No,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,50.8901159814147,3307.8575387919554,Yes
Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.1009822167909,7783.270719608945,No
Male,1,Yes,No,57,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.76933296780635,5686.851979164961,No
Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.168797300857605,3756.1534056617475,No
Male,1,Yes,No,60,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.86493930047436,5571.896358028462,Yes
Female,0,No,No,71,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,41.64266618150198,2956.6292988866408,Yes
Female,0,No,No,52,No,No,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,64.66365467967572,3362.510043343137,No
Male,1,No,No,35,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),105.8834995645925,3705.9224847607375,No
Male,1,Yes,No,68,No,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,42.70441528725822,2903.900239533559,Yes
Male,1,No,No,30,No,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),43.409964677217545,1302.2989403165263,No
Female,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,93.17107529614249,6428.804195433831,No
Female,0,No,Yes,50,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),99.85142781994021,4992.571390997011,Yes
Male,1,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,39.420446410972026,1892.1814277266571,Yes
Male,1,Yes,No,51,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.21767217101534,4142.101280721782,No
Male,1,Yes,Yes,47,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,83.99532372878771,3947.7802152530226,Yes
Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,104.84705139474644,6081.128980895293,No
Female,1,No,Yes,51,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,69.93878206070808,3566.877885096112,No
Female,1,Yes,Yes,62,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,44.79464199362198,2777.2678036045627,No
Male,0,No,No,40,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.7602832453758,1590.411329815032,Yes
Male,1,Yes,No,31,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),34.09900398007311,1057.0691233822663,Yes
Male,1,No,No,49,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),54.617426749822855,2676.25391074132,No
Female,0,No,Yes,22,No,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),56.07131491003218,1233.568928020708,No
Female,1,No,No,36,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.88044591249264,1507.696052849735,Yes
Male,0,No,No,21,No,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,49.37297340462963,1036.8324414972224,Yes
Male,1,Yes,Yes,70,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),35.7493224223349,2502.452569563443,No
Male,0,Yes,Yes,43,Yes,No phone service,No,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),114.18372763606408,4909.9002883507555,Yes
Male,1,Yes,Yes,51,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,72.56043859725429,3700.5823684599686,No
Male,0,Yes,No,37,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.05976690793115,3924.2113755934524,Yes
Female,1,Yes,No,21,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.09700471482041,1976.0370990112287,Yes
Male,0,Yes,No,36,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),100.13471668917909,3604.849800810447,No
Female,1,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,21.48427921615024,1439.4467074820661,Yes
Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,26.36285532600873,1265.4170556484191,Yes
Female,0,Yes,No,35,No,No phone service,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),118.9420264398004,4162.970925393014,No
Female,1,No,No,65,Yes,No phone service,No,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),107.99619600398682,7019.752740259144,Yes
Male,0,Yes,No,51,No,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,117.17590428903588,5975.97111874083,Yes
Male,0,Yes,No,43,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,89.64953800876867,3854.930134377053,No
Female,0,No,No,64,Yes,No,No,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.247190992625168,1807.8202235280107,Yes
Male,0,No,No,58,No,No,No,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,54.64331339485288,3169.312176901467,No
Female,1,Yes,No,50,No,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.8767010317979,4943.835051589895,Yes
Male,1,Yes,No,19,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),61.62435376376926,1170.862721511616,No
Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),38.61045576679004,1158.3136730037013,Yes
Female,0,Yes,Yes,49,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,21.73509689762,1065.01974798338,No
Female,1,No,Yes,20,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.62941583014808,1812.5883166029616,Yes
Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.45220530824902,5732.036729111439,No
Male,0,Yes,No,22,No,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,61.65989678838537,1356.517729344478,Yes
Male,1,Yes,No,30,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.65070279290379,3049.5210837871136,No
Male,0,No,Yes,70,No,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,112.52200536170372,7876.54037531926,No
Female,1,No,No,42,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),113.47504984772581,4765.952093604485,No
Male,1,No,No,30,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.2375067314802,2947.125201944406,No
Male,1,No,No,33,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),62.378709327064634,2058.497407793133,No
Female,0,Yes,Yes,33,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),22.908397107672727,755.9771045532,No
Male,0,No,No,20,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),116.56112315120404,2331.2224630240808,No
Female,1,Yes,Yes,34,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),94.59672219699337,3216.2885546977745,Yes
Female,1,No,Yes,53,No,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,80.05353801794928,4242.837514951312,No
Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,76.41690681396861,1681.1719499073095,No
Male,1,No,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),78.80272679610563,3309.7145254364364,No
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,31.555409038460173,2271.9894507691324,Yes
Female,1,No,Yes,27,No,No phone service,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,51.2867364014575,1384.7418828393527,No
Male,0,Yes,No,18,No,Yes,No,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,23.54903906030131,423.8827030854236,Yes
Female,0,No,Yes,61,No,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,29.51616037651452,1800.4857829673858,Yes
Female,1,Yes,No,48,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.52774000785351,2377.3315203769685,Yes
Female,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),94.73241930207632,2557.7753211560607,Yes
